t,x,y,z
507783347.9932433366775513,-102396011.8062838315963745,97340290.8390455991029739,42198058.4396073296666145
508412548.7610112428665161,-115318398.7358346283435822,84566185.9652579873800278,36660886.1247893050312996
509041749.5287790298461914,-126349690.7560279667377472,70411642.8682189136743546,30525251.1471691168844700
509670950.2965468168258667,-135329583.1522414684295654,55123282.9038409665226936,23897063.1234408766031265
510300151.0643147230148315,-142132125.1202947795391083,38942883.4804232418537140,16882394.0097633078694344
510929351.8320825099945068,-146648454.8515028953552246,22126547.1199950091540813,9593028.7860443033277988
511558552.5998504161834717,-148810409.1498629450798035,4959417.3433427028357983,2151101.4793172357603908
512187753.3676182031631470,-148612232.7016385793685913,-12278110.5144739672541618,-5322204.1332992836833000
512816954.1353861093521118,-146075534.4564869701862335,-29326408.7304209284484386,-12712899.6045057252049446
513446154.9031538963317871,-141240884.5711242258548737,-45923141.1145717427134514,-19907043.9442651756107807
514075355.6709216833114624,-134195356.9890564084053040,-61796996.1526870280504227,-26788663.0594504587352276
514704556.4386895895004272,-125077294.6759554296731949,-76707066.5039466321468353,-33253000.4158081300556660
515333757.2064573764801025,-114037826.6139139384031296,-90442588.8400305360555649,-39207332.2248635068535805
515962957.9742252826690674,-101242322.0307416170835495,-102798208.6499682664871216,-44563037.2784551680088043
516592158.7419930696487427,-86899418.6916062980890274,-113577954.5957758873701096,-49236614.8405667543411255
517221359.5097609758377075,-71247922.3387640863656998,-122632546.2994001954793930,-53162429.1252374723553658
517850560.2775287628173828,-54522907.0187824517488480,-129844294.8397027701139450,-56288412.9027037620544434
518479761.0452965497970581,-36967030.0578389614820480,-135104379.5119623541831970,-58568377.7422204762697220
519108961.8130644559860229,-18856768.7872463315725327,-138328328.5760516822338104,-59966655.7124805003404617
519738162.5808322429656982,-474151.4600889447610825,-139483968.2873520851135254,-60467980.2380393519997597
520367363.3486001491546631,17917076.0744727216660976,-138565874.7922537624835968,-60069433.7694767266511917
520996564.1163679361343384,36051364.4559004157781601,-135577865.1730662584304810,-58774080.3909272179007530
521625764.8841357231140137,53643645.4493771344423294,-130558954.3005636185407639,-56599084.2574826702475548
522254965.6519036293029785,70426849.1251037120819092,-123596583.9765904694795609,-53580892.8578645363450050
522884166.4196714162826538,86163328.7473117709159851,-114795909.9155160486698151,-49765114.2129479572176933
523513367.1874393224716187,100618207.3210211694240570,-104270385.4826492965221405,-45202484.8770701810717583
524142567.9552071094512939,113555421.3586074709892273,-92173872.4942541271448135,-39959227.9610875621438026
524771768.7229750156402588,124776652.2060142457485199,-78697058.9277964532375336,-34116664.5551562532782555
525400969.4907428026199341,134120381.2682154327630997,-64036207.5103263333439827,-27760507.9027978479862213
526030170.2585105895996094,141432047.4559686779975891,-48393998.8716194108128548,-20979982.4840114973485470
526659371.0262784957885742,146576177.3877275288105011,-32010802.3794155605137348,-13878225.7894896306097507
527288571.7940462827682495,149468930.0666424036026001,-15145861.3182126712054014,-6566611.8107234183698893
527917772.5618141889572144,150065870.5624850392341614,1950982.4383763826917857,845394.2058247124077752
528546973.3295819759368896,148333301.9552480280399323,19027311.6402875706553459,8247508.3878802396357059
529176174.0973498821258545,144274386.4351682960987091,35805190.0187077894806862,15520641.4608486741781235
529805374.8651176691055298,137949317.2535504102706909,52010642.1058979555964470,22546537.9264347776770592
530434575.6328854560852051,129453062.1675575375556946,67395984.5629642158746719,29216338.8970914967358112
531063776.4006533622741699,118892602.4167428761720657,81717598.8079764693975449,35424272.9059121459722519
531692977.1684211492538452,106420893.8033992946147919,94726538.3442643880844116,41063861.9728485271334648
532322177.9361890554428101,92241574.2668548077344894,106202363.3505368679761887,46039470.2705801352858543
532951378.7039568424224854,76578386.9907151162624359,115966237.7099193334579468,50272038.2756586745381355
533580579.4717247486114502,59662704.7303189784288406,123851171.8952229321002960,53689742.8797324299812317
534209780.2394925355911255,41767441.8210078030824661,129707264.8331126421689987,56228824.3349390849471092
534838981.0072603225708008,23196555.4729888401925564,133433269.1128210872411728,57844717.0337140783667564
535468181.7750282287597656,4249632.7315524257719517,134976858.6485737264156342,58513474.6899960860610008
536097382.5427960157394409,-14776896.7444131001830101,134301831.3370849788188934,58220565.5455761998891830
536726583.3105639219284058,-33562450.6312247663736343,131405098.7966109961271286,56965460.7114345356822014
537355784.0783317089080811,-51784614.7935871928930283,126340649.2223576307296753,54770377.9751119390130043
537984984.8460994958877563,-69153211.4073714464902878,119204712.2076281160116196,51676316.7724152132868767
538614185.6138674020767212,-85393975.5541113913059235,110106092.0575422197580338,47731942.7346276044845581
539243386.3816351890563965,-100231273.9041240811347961,99190123.8691395968198776,43000543.0183395519852638
539872587.1494030952453613,-113417176.4444914758205414,86652285.8543693274259567,37565358.5125510841608047
540501787.9171708822250366,-124756450.3412551432847977,72709458.1698794364929199,31520396.5206044465303421
541130988.6849387884140015,-134077231.0864748507738113,57580263.5423081740736961,24961954.3636695668101311
541760189.4527065753936768,-141224518.2368125021457672,41511470.0838060751557350,17996728.4608523957431316
542389390.2204743623733521,-146091363.2907874584197998,24780949.6707988865673542,10743654.9964096155017614
543018590.9882422685623169,-148628360.0850348770618439,7660252.3948522191494703,3321142.5816088197752833
543647791.7560100555419922,-148807549.7673355937004089,-9589909.6217682566493750,-4156530.0642574056982994
544276992.5237779617309570,-146626127.7235587239265442,-26694386.2629988081753254,-11570891.3141593281179667
544906193.2915457487106323,-142136461.1119626164436340,-43370641.3441675230860710,-18800683.9877480119466782
545535394.0593136548995972,-135437242.5745710134506226,-59367124.4502261728048325,-25735641.3018237091600895
546164594.8270814418792725,-126639160.6829388737678528,-74451641.0993728935718536,-32274328.9291399084031582
546793795.5948492288589478,-115877581.1758158951997757,-88390115.8331493437290192,-38316497.3612405732274055
547422996.3626171350479126,-103338542.1629382967948914,-100963130.0775353312492371,-43767663.2405470162630081
548052197.1303849220275879,-89232951.8532562851905823,-111997229.0254442393779755,-48551154.9660489559173584
548681397.8981528282165527,-73771589.0975889861583710,-121340600.8393240571022034,-52600971.7453058585524559
549310598.6659206151962280,-57184896.0945932790637016,-128848264.5755098760128021,-55855706.6546706259250641
549939799.4336885213851929,-39741425.4407603964209557,-134407132.7811879813671112,-58266224.0637537762522697
550569000.2014563083648682,-21710139.5694163292646408,-137953832.8374016582965851,-59803622.4813248291611671
551198200.9692240953445435,-3348912.0866662045009434,-139443779.5566075146198273,-60448990.0388983786106110
551827401.7369920015335083,15071059.5860162898898125,-138844593.0894072055816650,-60189695.3171530291438103
552456602.5047597885131836,33258408.4943008311092854,-136167014.0491217076778412,-59029555.1862792298197746
553085803.2725276947021484,50943651.8314380869269371,-131465801.5935686826705933,-56991193.4619538784027100
553715004.0402954816818237,67876782.5851498246192932,-124808449.6593186110258102,-54104820.6878311261534691
554344204.8080632686614990,83801270.0293937474489212,-116277980.6627331823110580,-50407507.7899720817804337
554973405.5758311748504639,98461869.0911635607481003,-106004639.0043090134859085,-45954342.1367680728435516
555602606.3435989618301392,111642725.7933150529861450,-94150123.9747625291347504,-40814799.6421025171875954
556231807.1113668680191040,123153250.7813729941844940,-80880652.6305692493915558,-35062273.9563818424940109
556861007.8791346549987793,132804094.8548428565263748,-66379401.9436951279640198,-28776680.9499260820448399
557490208.6469025611877441,140429727.5379077792167664,-50872177.4550584629178047,-22054311.3637058660387993
558119409.4146703481674194,145915421.3730769157409668,-34598724.0477700978517532,-14999046.6401981860399246
558748610.1824381351470947,149174510.9999342262744904,-17792887.5033438056707382,-7713759.7143309870734811
