t,x,y,z
501491340.3155649900436401,-583164904.1869674921035767,-1282732939.5340831279754639,-504614093.1120954155921936
502120541.0833327770233154,-577640669.0898936986923218,-1286081008.4610846042633057,-505662565.7469317913055420
502749741.8511006832122803,-573728257.8302876949310303,-1287162315.1211731433868408,-506726349.9737129211425781
503378942.6188684701919556,-566914647.2744261026382446,-1290032979.2925977706909180,-507870360.0905901789665222
504008143.3866363763809204,-562547273.5361173152923584,-1292114423.8901362419128418,-508885068.4311008453369141
504637344.1544041633605957,-556348419.3593159914016724,-1293753106.7769358158111572,-510041871.6152329444885254
505266544.9221719503402710,-551483124.6595553159713745,-1296402855.4447710514068604,-511038253.6343643069267273
505895745.6899398565292358,-546040339.8311142921447754,-1297207909.0115022659301758,-512173360.7764154076576233
506524946.4577076435089111,-540347506.6950976848602295,-1300452439.3253443241119385,-513123239.3561910986900330
507154147.2254755496978760,-534901326.7126915454864502,-1301239506.7063527107238770,-514218495.9882534742355347
507783347.9932433366775513,-529950028.1685800552368164,-1304300000.5876843929290771,-515035901.2655206322669983
508412548.7610112428665161,-523997707.9057384133338928,-1305347252.3247294425964355,-515919892.8347811102867126
509041749.5287790298461914,-519546885.0495344400405884,-1307991996.0573344230651855,-517104528.3736817240715027
509670950.2965468168258667,-512543501.6015614867210388,-1309701186.9314398765563965,-517634147.7202389836311340
510300151.0643147230148315,-507318816.9185073971748352,-1310389896.1168246269226074,-518637454.2489969730377197
510929351.8320825099945068,-504278292.8288751244544983,-1312959885.6032931804656982,-520331306.3295071125030518
511558552.5998504161834717,-496653755.7629610896110535,-1315419046.2579669952392578,-520689928.3407963514328003
512187753.3676182031631470,-490892982.3626261949539185,-1316217811.4575831890106201,-521528123.9951772689819336
512816954.1353861093521118,-487599565.7431043386459351,-1316897699.8296773433685303,-523069456.3428828716278076
513446154.9031538963317871,-480718975.1330068707466125,-1320767957.9185016155242920,-523487174.2441254258155823
514075355.6709216833114624,-474141345.2741750478744507,-1321784316.6202633380889893,-523903317.7733271718025208
514704556.4386895895004272,-468839169.2979198694229126,-1322431090.7476935386657715,-524826773.9209916591644287
515333757.2064573764801025,-465029957.1877091526985168,-1323314578.0279135704040527,-526390616.8677532672882080
515962957.9742252826690674,-459860636.6963923573493958,-1327478973.7323336601257324,-527512003.2857965230941772
516592158.7419930696487427,-452774127.9479493498802185,-1328499721.5348854064941406,-527425021.1683996319770813
517221359.5097609758377075,-447157463.2937889099121094,-1328966875.7415120601654053,-528120071.5138672590255737
517850560.2775287628173828,-442820335.0735585093498230,-1329650583.3447864055633545,-529571090.8707692623138428
518479761.0452965497970581,-439208851.5104728341102600,-1333320985.2853789329528809,-531759199.7551272511482239
519108961.8130644559860229,-431608306.5640325546264648,-1334926779.9551081657409668,-531144921.7700847387313843
519738162.5808322429656982,-426230896.8022167682647705,-1335005337.5320832729339600,-531884828.5860806107521057
520367363.3486001491546631,-422857355.7846285700798035,-1336570960.5992543697357178,-534339647.9083192944526672
520996564.1163679361343384,-415440546.9869542717933655,-1339848414.9539361000061035,-534039507.4096321463584900
521625764.8841357231140137,-409493529.0032876133918762,-1339938062.7666950225830078,-534357284.2583291530609131
522254965.6519036293029785,-405516282.6785674691200256,-1340468894.7310512065887451,-536207174.7693144083023071
522884166.4196714162826538,-399550915.0473505854606628,-1344365448.3041288852691650,-536969323.0034275054931641
523513367.1874393224716187,-393885102.6048111319541931,-1344112536.1208918094635010,-537345618.5168149471282959
524142567.9552071094512939,-388907278.6535593867301941,-1347206804.8601632118225098,-538978081.8731889724731445
524771768.7229750156402588,-383463616.3795941472053528,-1346860678.2503316402435303,-539495482.3897262811660767
525400969.4907428026199341,-377345037.7704398632049561,-1349671120.6903057098388672,-540010248.4074165821075439
526030170.2585105895996094,-372887866.7119556665420532,-1350777818.8843696117401123,-541939532.6211053133010864
526659371.0262784957885742,-366252963.4165920615196228,-1351556325.9537427425384521,-541432270.7078188657760620
527288571.7940462827682495,-361009682.3163842558860779,-1353914550.9417865276336670,-542798137.2061673402786255
527917772.5618141889572144,-355923123.8195753693580627,-1353395094.5960447788238525,-543683734.2429400682449341
528546973.3295819759368896,-349706624.7932974100112915,-1355885902.2288477420806885,-543923139.8463184833526611
529176174.0973498821258545,-344292549.2417209148406982,-1357637583.2923600673675537,-545021810.1502381563186646
529805374.8651176691055298,-339206912.8284600377082825,-1358669040.5997657775878906,-546345041.3215583562850952
530434575.6328854560852051,-333637481.0538610219955444,-1358484655.2135403156280518,-546746002.0304253101348877
531063776.4006533622741699,-327368836.3088562488555908,-1360548240.2728984355926514,-546859516.6772485971450806
531692977.1684211492538452,-321854012.2314081788063049,-1362317055.6523380279541016,-547847548.8215376138687134
532322177.9361890554428101,-316693795.4582498073577881,-1363426315.6442618370056152,-549112908.2345110177993774
532951378.7039568424224854,-311210461.7777002453804016,-1364356594.6017277240753174,-549951123.9195762872695923
533580579.4717247486114502,-305747119.7937981486320496,-1365106647.6509497165679932,-550763287.2275131940841675
534209780.2394925355911255,-300052837.0846798419952393,-1366270346.0680916309356689,-551388018.1355648040771484
534838981.0072603225708008,-294406957.2059844136238098,-1367372018.2441051006317139,-552047175.9536870718002319
535468181.7750282287597656,-288754863.4853232502937317,-1368454119.4938790798187256,-552692800.7869096994400024
536097382.5427960157394409,-283098390.7005956172943115,-1369508803.6189365386962891,-553330109.9386435747146606
536726583.3105639219284058,-277438255.4466800689697266,-1370539483.2910337448120117,-553956774.5225740671157837
537355784.0783317089080811,-271773089.5377119183540344,-1371545091.5700945854187012,-554573951.5829694271087646
537984984.8460994958877563,-266105608.6101125180721283,-1372525060.6534833908081055,-555181931.3144359588623047
538614185.6138674020767212,-260433653.4101026952266693,-1373480275.3699123859405518,-555780950.8532797098159790
539243386.3816351890563965,-254759746.2800672352313995,-1374409155.7485148906707764,-556371414.5196157693862915
539872587.1494030952453613,-249085445.3696852624416351,-1375310137.4286639690399170,-556957129.3391380310058594
540501787.9171708822250366,-243408153.4706347286701202,-1376185395.5031998157501221,-557534637.0377885103225708
541130988.6849387884140015,-237724420.9775956869125366,-1377043108.3395752906799316,-558097928.4560623168945312
541760189.4527065753936768,-232037561.7767456471920013,-1377874513.6140794754028320,-558654671.7511181831359863
542389390.2204743623733521,-226347052.6928722262382507,-1378683817.6233768463134766,-559200624.7928073406219482
543018590.9882422685623169,-220652541.1048841774463654,-1379468862.5114910602569580,-559738471.9863065481185913
543647791.7560100555419922,-214956092.7600156068801880,-1380230513.7483825683593750,-560267510.1003363132476807
544276992.5237779617309570,-209255484.0666653513908386,-1380968182.6832797527313232,-560787941.6400401592254639
544906193.2915457487106323,-203553407.5246029496192932,-1381681991.0017540454864502,-561300096.1862077713012695
545535394.0593136548995972,-197848539.6980217695236206,-1382372124.1985394954681396,-561805123.0853973627090454
546164594.8270814418792725,-192166120.1787395179271698,-1383041493.8938963413238525,-562338799.8582558631896973
546793795.5948492288589478,-186427918.4044876694679260,-1383643354.9820146560668945,-562748173.8986765146255493
547422996.3626171350479126,-180712979.9464937746524811,-1384098794.4757664203643799,-563175340.6852877140045166
548052197.1303849220275879,-175032405.8584925532341003,-1384378697.3889894485473633,-563644463.1026625633239746
548681397.8981528282165527,-169463485.4830351173877716,-1384342271.2973663806915283,-564281850.1304425001144409
549310598.6659206151962280,-163966616.7439986169338226,-1385432587.6764783859252930,-565087348.1407424211502075
549939799.4336885213851929,-158197802.9138908088207245,-1386345922.8713943958282471,-565445390.8798304796218872
550569000.2014563083648682,-152427694.0657835602760315,-1387045795.2504928112030029,-565781362.7560229301452637
551198200.9692240953445435,-146660870.9149544239044189,-1387592252.0524902343750000,-566118050.3398072719573975
551827401.7369920015335083,-140898668.0477833747863770,-1388001970.7764322757720947,-566464542.2818131446838379
552456602.5047597885131836,-135141956.7817453742027283,-1388271680.7996218204498291,-566834485.0424319505691528
553085803.2725276947021484,-129399340.1495710313320160,-1388366261.8803799152374268,-567254249.9345560073852539
553715004.0402954816818237,-123743986.7761034816503525,-1388117310.5393915176391602,-567887464.7537816762924194
554344204.8080632686614990,-118283099.8120061606168747,-1389131695.8840882778167725,-568547657.9336882829666138
554973405.5758311748504639,0.0000000000000000,0.0000000000000000,0.0000000000000000
555602606.3435989618301392,-106794153.1428167223930359,-1390370148.9979710578918457,-569085497.4265755414962769
556231807.1113668680191040,-101022757.1471457332372665,-1390738380.2155845165252686,-569350539.5722874402999878
556861007.8791346549987793,-95237006.6570346951484680,-1390967716.2551865577697754,-569631806.5093240737915039
557490208.6469025611877441,-89438738.2494041472673416,-1391052213.9070003032684326,-569941072.0165530443191528
558119409.4146703481674194,-83628513.9200135320425034,-1390949602.2124450206756592,-570312335.8558036088943481
558748610.1824381351470947,0.0000000000000000,0.0000000000000000,0.0000000000000000
